rel_id,head,head_label,relation,tail,tail_label,description,doc_id,chunk_id
REL_001354,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_COMPONENT,SMP Series Hydraulic Pump_Pump Body Module,Component,主单元包含泵体模块,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001355,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_COMPONENT,SMP Series Hydraulic Pump_WA Connection Block,Component,液压泵主单元包含 WA 连接块组件,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_10
REL_001356,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_COMPONENT,SMP Series Hydraulic Pump_WB Connection Block,Component,液压泵主单元包含 WB 连接块组件,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_10
REL_001357,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_COMPONENT,SMP Series Hydraulic Pump_WC Connection Block,Component,液压泵主单元包含 WC 连接块组件,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_10
REL_001358,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_COMPONENT,SMP Series Hydraulic Pump_WH Connection Block,Component,液压泵主单元包含 WH 连接块组件,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_10
REL_001359,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_PARAMETER,SMP Series Hydraulic Pump_Ambient Temperature,Parameter,设备运行依赖环境温度参数,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001360,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_PARAMETER,SMP Series Hydraulic Pump_Flow Rate,Parameter,主单元在不同压力下具有特定流量参数,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_4
REL_001361,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_PARAMETER,SMP Series Hydraulic Pump_Hydraulic Oil Spec,Parameter,设备运行依赖液压油规格参数,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001362,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_PARAMETER,SMP Series Hydraulic Pump_Low Pressure Setting,Parameter,主单元低压出口设定压力为 5 至 7Mpa,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_4
REL_001363,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_PARAMETER,SMP Series Hydraulic Pump_Max Working Pressure,Parameter,设备运行依赖最高工作压力参数,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001364,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_PARAMETER,SMP Series Hydraulic Pump_Noise Level,Parameter,主机组设备具备运行噪音限值的技术参数,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_8
REL_001365,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_PARAMETER,SMP Series Hydraulic Pump_Oil Change Interval,Parameter,泵站主体设备关联液压油更换周期的参数要求,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5
REL_001366,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_PARAMETER,SMP Series Hydraulic Pump_Pump Stage Type,Parameter,主单元为双级泵结构类型,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_4
REL_001367,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Cleanliness Maintenance,SafetyNote,泵站主体设备关联保持清洁的维护安全要求,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5
REL_001368,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_High Pressure Fluid Safety,SafetyNote,泵站主体设备关联高压油管处禁止站人的安全警示,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5
REL_001369,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Maintenance Power Cut Safety,SafetyNote,设备维修需遵守切断气源安全规定,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001370,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Operation Position Safety,SafetyNote,设备操作需遵守站位安全警告,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001371,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Pressure Adjustment Connection Safety,SafetyNote,设备操作需遵守压力调节安全警告,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001372,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Transport Handling Safety,SafetyNote,主机组设备在搬运移动时需遵守的安全操作禁忌,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_8
REL_001373,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Transport Orientation Safety,SafetyNote,主机组设备在装运过程中需保持特定朝向的安全要求,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_8
REL_001374,SMP Series Hydraulic Pump_Maintenance Power Cut Safety,SafetyNote,PREVENTS,SMP Series Hydraulic Pump_Personal Injury,FaultPhenomenon,切断气源措施防止维修时人身伤害,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001375,SMP Series Hydraulic Pump_Oil Change Procedure,RepairMethod,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Eye Contact Safety,SafetyNote,换油操作流程中包含防止油液溅入眼睛的安全注意,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_6;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_7
REL_001376,SMP Series Hydraulic Pump_Oil Change Procedure,RepairMethod,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Waste Oil Disposal,SafetyNote,换油操作流程中包含废弃油料合规处理的安全注意,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_6;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_7
REL_001377,SMP Series Hydraulic Pump_Oil Change Procedure,RepairMethod,REQUIRES,SMP Series Hydraulic Pump_Filter plate,Component,换油维护过程中必须清洁油箱吸入口过滤网,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_6;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_7
REL_001378,SMP Series Hydraulic Pump_Oil Leakage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Loose Connector,FaultCause,接头松动导致液压油泄漏,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001379,SMP Series Hydraulic Pump_Oil Leakage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Quick Connector Seal Wear,FaultCause,快速接头处漏油由密封圈磨损导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001380,SMP Series Hydraulic Pump_Oil Leakage,FaultPhenomenon,REPAIRED_BY,SMP Series Hydraulic Pump_Replace Quick Connector Seal,RepairMethod,快速接头处漏油通过更换密封修复,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001381,SMP Series Hydraulic Pump_Oil Tank,Component,HAS_COMPONENT,SMP Series Hydraulic Pump_Filter plate,Component,油箱内部组件包含吸入口过滤网,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_6;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_7
REL_001382,SMP Series Hydraulic Pump_Oil Tank,Component,HAS_PARAMETER,SMP Series Hydraulic Pump_Hydraulic Oil Spec,Parameter,贮油箱必须加注专用液压油规格以保证系统正常工作,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_3
REL_001383,SMP Series Hydraulic Pump_Oil Tank,Component,HAS_PARAMETER,SMP Series Hydraulic Pump_Oil Tank Capacity,Parameter,油箱容量规格为 4 至 65 升共 7 种,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_4
REL_001384,SMP Series Hydraulic Pump_Oil Tank,Component,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Tank Cover Safety,SafetyNote,贮油箱组件关联增压时禁止开盖的安全警示,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5
REL_001385,SMP Series Hydraulic Pump_Personal Injury,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_High Pressure Fluid Leakage,FaultPhenomenon,高压液压油泄漏穿透皮肤是导致人身伤害的原因,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_6;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_7
REL_001386,SMP Series Hydraulic Pump_Personal Injury,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Overpressure Operation,FaultCause,超压操作导致人身伤害,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001387,SMP Series Hydraulic Pump_Personal Injury,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Tank Pressurized Opening,FaultCause,人身伤害由贮油箱增压状态下开盖导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5
REL_001388,SMP Series Hydraulic Pump_Plunger Assembly,Component,REPAIRED_BY,SMP Series Hydraulic Pump_Disassembly Procedure,RepairMethod,柱塞组件故障需通过拆解流程维修,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_1
REL_001389,SMP Series Hydraulic Pump_Pneumatic Motor,Component,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Air Source Cut Safety,SafetyNote,气动马达组件关联检查前切断气源的安全规定,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5
REL_001390,SMP Series Hydraulic Pump_Pneumatic Motor,Component,REQUIRES,SMP Series Hydraulic Pump_Air Source,Parameter,气动马达必须依赖外部气源作为动力源才能工作,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_3
REL_001391,SMP Series Hydraulic Pump_Pressure Adjustment Connection Safety,SafetyNote,PREVENTS,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,禁止超压措施防止设备损坏,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001392,SMP Series Hydraulic Pump_Pressure Adjustment Connection Safety,SafetyNote,PREVENTS,SMP Series Hydraulic Pump_Personal Injury,FaultPhenomenon,禁止超压措施防止高压油伤人,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001393,SMP Series Hydraulic Pump_Pressure Below Rated,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Air Ingestion,FaultCause,压力达不到额定值由吸入空气导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001394,SMP Series Hydraulic Pump_Pressure Below Rated,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Contamination,FaultCause,压力达不到额定值由液压油含杂质导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001395,SMP Series Hydraulic Pump_Pressure Below Rated,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Relief Valve Low Setting,FaultCause,压力达不到额定值由溢流阀调整过低导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001396,SMP Series Hydraulic Pump_Pressure Below Rated,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Valve Malfunction,FaultCause,压力达不到额定值由阀门未关紧或损坏导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001397,SMP Series Hydraulic Pump_Pressure Below Rated,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Water Oil Mixture,FaultCause,压力达不到额定值由水油混合导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001398,SMP Series Hydraulic Pump_Pressure Below Rated,FaultPhenomenon,REPAIRED_BY,SMP Series Hydraulic Pump_Adjust Relief Valve,RepairMethod,压力达不到额定值通过调整溢流阀修复,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001399,SMP Series Hydraulic Pump_Pressure Below Rated,FaultPhenomenon,REPAIRED_BY,SMP Series Hydraulic Pump_Clean Valve Block,RepairMethod,压力达不到额定值通过清洗阀块修复,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001400,SMP Series Hydraulic Pump_Pressure Below Rated,FaultPhenomenon,REPAIRED_BY,SMP Series Hydraulic Pump_Maintain Valves,RepairMethod,压力达不到额定值通过维护阀门修复,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001401,SMP Series Hydraulic Pump_Pressure Below Rated,FaultPhenomenon,REPAIRED_BY,SMP Series Hydraulic Pump_Purge Air,RepairMethod,压力达不到额定值通过排尽空气修复,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001402,SMP Series Hydraulic Pump_Pressure Below Rated,FaultPhenomenon,REPAIRED_BY,SMP Series Hydraulic Pump_Replace Oil,RepairMethod,压力达不到额定值通过换油修复,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001403,SMP Series Hydraulic Pump_Pressure Drop Static,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Seal Failure,FaultCause,静压压力下降由密封失灵导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
